Code,University ,Code of university,City,Address
5B100200,Republican state enterprise on the basis of economic conduct «Al-Farabi Kazakh National University»,27,Almaty,"Al-Farabi avenue, 71 "
5B110200,Republican state enterprise on the basis of economic conduct «Al-Farabi Kazakh National University»,27,Almaty,"Al-Farabi avenue, 71 "
5B042000,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B042100,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B050600,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B050900,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B060800,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070100,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070200,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070300,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070400,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070500,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070600,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070700,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070800,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B070900,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B071000,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B071100,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B071200,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B071600,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B071700,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B071800,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B071900,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B072000,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B072100,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B072300,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B072400,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B072900,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B073000,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B073200,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B073700,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B074600,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B075200,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B100200,NJSC «K.I.Satbayev Kazakh National Research University»,29,Almaty,"Satpaev street, 22a"
5B060700,Republican state enterprise on the basis of economic conduct «Karagandy medical university»,30,Karaganda,"Gogol street, 40"
5B074800,Republican state enterprise on the basis of economic conduct «Karagandy medical university»,30,Karaganda,"Gogol street, 40"
5B110100,Republican state enterprise on the basis of economic conduct «Karagandy medical university»,30,Karaganda,"Gogol street, 40"
5B110200,Republican state enterprise on the basis of economic conduct «Karagandy medical university»,30,Karaganda,"Gogol street, 40"
5B110300,Republican state enterprise on the basis of economic conduct «Karagandy medical university»,30,Karaganda,"Gogol street, 40"
5B130100,Republican state enterprise on the basis of economic conduct «Karagandy medical university»,30,Karaganda,"Gogol street, 40"
5B130200,Republican state enterprise on the basis of economic conduct «Karagandy medical university»,30,Karaganda,"Gogol street, 40"
5B010100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B010200,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B010300,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B010400,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B010500,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B010700,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B010800,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B010900,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011000,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011200,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011300,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011400,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011600,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011700,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011800,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011900,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011923,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B011924,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012000,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012300,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012500,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012600,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012700,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012800,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B012900,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020200,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020300,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020400,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020500,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020524,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020600,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020700,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B020800,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B021000,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B021012,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B021016,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B021022,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B030100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B030200,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B042100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050200,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050300,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050400,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050600,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050700,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050800,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B050900,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B051000,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B051100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B051300,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B051400,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B051900,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B052100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B060100,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
5B060200,Republican state enterprise on the basis of economic conduct «E. A. Buketov Karaganda State University»,31,Karaganda,"University street, 28"
