,# of rooms,Area,Floor,Location,Price
6319,2,46.0,4,Ауэзовский,15900000.0
6320,2,43.0,2,Ауэзовский,15900000.0
6321,3,60.0,5,Ауэзовский,17500000.0
6322,2,45.0,2,Бостандыкский,17000000.0
6323,3,80.0,2,Бостандыкский,32000000.0
6324,2,42.0,1,Алмалинский,16000000.0
6325,2,44.0,4,Алмалинский,17000000.0
6326,2,44.5,5,Алмалинский,18000000.0
6327,2,65.0,8,Бостандыкский,24500000.0
6328,2,60.0,1,Бостандыкский,23500000.0
6329,2,46.0,1,Алмалинский,16500000.0
6330,2,48.0,3,Бостандыкский,27000000.0
6331,4,120.0,4,Бостандыкский,38400000.0
6332,2,52.2,6,Ауэзовский,19400000.0
6333,2,51.0,2,Бостандыкский,24500000.0
6334,3,58.0,2,Бостандыкский,21400000.0
6335,2,45.0,3,Алмалинский,14900000.0
6336,3,67.0,3,Ауэзовский,21000000.0
6337,2,53.0,4,Бостандыкский,25000000.0
6338,2,39.7,4,Алмалинский,19000000.0
6339,3,61.0,1,Бостандыкский,20000000.0
6340,2,64.4,12,Алмалинский,23500000.0
6341,3,68.6,4,Ауэзовский,20500000.0
6342,3,74.7,1,Бостандыкский,26000000.0
6343,3,65.5,5,Бостандыкский,25300000.0
6344,2,48.4,5,Ауэзовский,15000000.0
6345,1,36.0,1,Алмалинский,16000000.0
6346,2,50.0,2,Бостандыкский,22000000.0
6347,2,52.9,1,Бостандыкский,20000000.0
6348,2,70.0,4,Бостандыкский,29000000.0
6349,2,42.0,4,Алмалинский,15900000.0
6350,3,112.19,9,Медеуский,46000705.0
6351,3,62.3,5,Ауэзовский,17500000.0
6352,2,43.0,2,Алмалинский,16200000.0
6353,2,45.0,1,Медеуский,16400000.0
6354,2,50.0,3,Ауэзовский,20400000.0
6355,2,46.0,4,Алмалинский,14900000.0
6356,2,55.9,5,Ауэзовский,19500000.0
6357,2,70.0,7,Ауэзовский,28500000.0
6358,2,45.0,4,Алмалинский,16400000.0
6359,2,54.0,5,Ауэзовский,15200000.0
6360,2,55.0,6,Ауэзовский,23000000.0
6361,2,53.0,6,Ауэзовский,19500000.0
6362,2,43.0,4,Алмалинский,16900000.0
6363,3,62.0,1,Бостандыкский,20400000.0
6364,2,62.0,3,Бостандыкский,30000000.0
6365,2,69.4,11,Бостандыкский,30000000.0
6366,2,52.0,7,Ауэзовский,17900000.0
6367,4,158.0,3,Бостандыкский,120000000.0
6368,1,36.2,8,Алмалинский,14800000.0
6369,2,86.0,13,Бостандыкский,37500000.0
6370,3,110.0,2,Бостандыкский,42500000.0
6371,3,177.0,2,Бостандыкский,115000000.0
6372,3,65.0,1,Ауэзовский,22400000.0
6373,2,55.0,6,Бостандыкский,25000000.0
6374,3,60.9,2,Алатауский,17500000.0
6375,2,77.0,4,Ауэзовский,26400000.0
6376,3,75.0,23,Бостандыкский,39000000.0
6377,3,96.0,15,Бостандыкский,44500000.0
6378,2,54.0,5,Ауэзовский,25400000.0
6379,2,70.0,7,Ауэзовский,28500000.0
6380,2,90.0,6,Бостандыкский,36500000.0
6381,3,106.0,1,Бостандыкский,63000000.0
6382,3,140.2,4,Бостандыкский,57000000.0
6383,3,61.0,3,Ауэзовский,17400000.0
6384,1,31.0,1,Алмалинский,13500000.0
6385,3,62.0,1,Ауэзовский,17400000.0
6386,3,59.0,2,Ауэзовский,17200000.0
6387,3,59.1,3,Ауэзовский,16900000.0
6388,2,112.0,2,Бостандыкский,62600000.0
6389,4,145.0,18,Алмалинский,38500000.0
6390,4,145.0,18,Алмалинский,38500000.0
6391,3,65.0,3,Ауэзовский,17900000.0
6392,3,60.0,2,Ауэзовский,16900000.0
6393,3,59.1,2,Ауэзовский,16900000.0
6394,4,287.0,6,Бостандыкский,150000000.0
6395,3,129.2,1,Медеуский,69000000.0
6396,2,68.9,2,Медеуский,26599741.0
6397,3,135.0,5,Бостандыкский,85000000.0
6398,3,65.0,3,Ауэзовский,17900000.0
6399,2,54.0,3,Ауэзовский,17900000.0
6400,3,106.6,10,Бостандыкский,28800000.0
6401,3,121.0,4,Алмалинский,40500000.0
6402,3,68.0,4,Бостандыкский,30400000.0
6403,2,40.0,1,Бостандыкский,15400000.0
6404,2,45.0,2,Алмалинский,17000000.0
6405,3,136.0,2,Бостандыкский,83600000.0
6406,4,190.0,14,Бостандыкский,55000000.0
6407,2,65.0,6,Алмалинский,21500000.0
6408,3,60.0,5,Алмалинский,19000000.0
6409,3,70.0,5,Жетысуский,15500000.0
6410,4,116.0,4,Алмалинский,55000000.0
6411,3,115.0,3,Медеуский,91000000.0
6412,2,78.0,8,Бостандыкский,45000000.0
6413,2,74.0,14,Бостандыкский,32000000.0
6414,3,120.0,3,Медеуский,85000000.0
6415,2,87.0,10,Бостандыкский,50500000.0
6416,2,80.0,8,Алмалинский,28000000.0
6417,3,57.0,4,Алмалинский,17300000.0
6418,2,50.9,18,Алмалинский,19000000.0
6419,3,57.0,4,Алмалинский,19000000.0
6420,3,127.0,5,Алмалинский,42000000.0
6421,1,39.0,14,Алатауский,13000000.0
6422,1,33.0,1,Бостандыкский,13500000.0
6423,1,39.8,1,Алмалинский,13400000.0
6424,3,56.0,4,Алмалинский,18000000.0
6425,2,62.5,2,Бостандыкский,17000000.0
6426,3,64.0,3,Алмалинский,19300000.0
6427,2,50.0,13,Бостандыкский,29500000.0
6428,3,56.0,3,Алмалинский,18500000.0
6429,3,151.8,6,Медеуский,67000000.0
6430,3,80.0,12,Медеуский,51000000.0
6431,2,56.0,1,Бостандыкский,21500000.0
6432,3,58.0,1,Алмалинский,19000000.0
6433,4,105.0,3,Алмалинский,55000000.0
6434,2,45.0,2,Алмалинский,17000000.0
6435,3,75.5,12,Бостандыкский,37000000.0
6436,3,90.0,10,Медеуский,62000000.0
6437,4,120.0,6,Бостандыкский,82000000.0
6438,2,74.0,14,Бостандыкский,32000000.0
6439,1,39.8,1,Алмалинский,13400000.0
6440,2,82.0,3,Бостандыкский,33000000.0
6441,1,34.0,5,Алмалинский,13200000.0
6442,2,70.0,8,Бостандыкский,39900000.0
6443,2,44.0,1,Бостандыкский,19400000.0
6444,3,59.0,5,Алмалинский,19500000.0
6445,2,45.0,2,Алмалинский,17000000.0
6446,2,75.0,5,Бостандыкский,39500000.0
6447,3,90.0,14,Медеуский,54000000.0
6448,2,56.0,1,Бостандыкский,21500000.0
6449,3,57.0,3,Алмалинский,18200000.0
6450,3,90.0,14,Медеуский,54000000.0
6451,2,56.0,1,Бостандыкский,21500000.0
6452,3,57.0,3,Алмалинский,18200000.0
6453,3,56.0,2,Алмалинский,18000000.0
6454,1,39.8,1,Алмалинский,13400000.0
6455,2,83.6,8,Бостандыкский,38000000.0
6456,2,55.0,6,Ауэзовский,23000000.0
6457,1,34.0,5,Алмалинский,16000000.0
6458,2,44.0,4,Ауэзовский,16500000.0
6459,1,34.0,5,Алмалинский,13200000.0
6460,2,70.0,7,Ауэзовский,28500000.0
6461,1,34.0,5,Алмалинский,13200000.0
6462,1,31.0,1,Бостандыкский,12900000.0
6463,1,33.0,2,Бостандыкский,11500000.0
6464,2,60.0,3,Бостандыкский,33000000.0
6465,3,70.0,3,Алмалинский,24400000.0
6466,2,43.0,1,Ауэзовский,15500000.0
6467,2,52.0,5,Бостандыкский,21000000.0
6468,2,51.0,1,Ауэзовский,21800000.0
6469,2,85.0,4,Бостандыкский,49000000.0
6470,4,70.0,3,Алмалинский,29500000.0
6471,3,92.0,14,Ауэзовский,40000000.0
6472,2,53.0,1,Алмалинский,17500000.0
6473,2,44.0,1,Бостандыкский,19400000.0
6474,2,42.0,5,Бостандыкский,15400000.0
6475,3,80.0,4,Алмалинский,38000000.0
6476,3,65.0,3,Алмалинский,26000000.0
6477,3,101.6,7,Бостандыкский,54000000.0
6478,1,33.0,1,Бостандыкский,11700000.0
6479,3,58.0,5,Ауэзовский,17200000.0
6480,3,100.0,15,Алмалинский,31400000.0
6481,1,33.0,2,Бостандыкский,11500000.0
6482,3,58.0,4,Алмалинский,23000000.0
6483,2,55.0,12,Алатауский,25000000.0
6484,3,90.0,18,Алмалинский,34000000.0
6485,3,52.0,4,Бостандыкский,20400000.0
6486,2,44.0,2,Бостандыкский,18500000.0
6487,3,57.8,1,Ауэзовский,17500000.0
6488,1,34.0,5,Алмалинский,16000000.0
6489,3,90.0,17,Бостандыкский,40000000.0
6490,3,130.0,8,Бостандыкский,55000000.0
6491,3,56.0,4,Бостандыкский,22400000.0
6492,3,74.0,6,Алмалинский,24400000.0
6493,4,121.0,6,Бостандыкский,50000000.0
6494,3,70.0,8,Ауэзовский,25500000.0
6495,3,58.0,3,Бостандыкский,18400000.0
6496,2,43.0,5,Алмалинский,15000000.0
6497,3,67.0,4,Алмалинский,29000000.0
6498,3,103.0,3,Медеуский,37000000.0
6499,1,33.0,2,Бостандыкский,11500000.0
6500,4,70.0,3,Алмалинский,29500000.0
6501,2,42.0,5,Бостандыкский,15400000.0
6502,3,70.0,3,Алмалинский,24400000.0
6503,3,58.0,5,Бостандыкский,21000000.0
6504,3,120.5,10,Бостандыкский,67000000.0
6505,3,115.0,6,Бостандыкский,48500000.0
6506,2,53.0,1,Алмалинский,17500000.0
6507,3,58.0,4,Алмалинский,23000000.0
6508,1,33.0,1,Бостандыкский,11700000.0
6509,3,180.0,9,Бостандыкский,85000000.0
6510,2,44.0,2,Бостандыкский,18500000.0
6511,3,76.6,2,Бостандыкский,40000000.0
6512,2,42.0,5,Бостандыкский,15400000.0
6513,3,57.8,1,Ауэзовский,17500000.0
6514,3,58.0,3,Бостандыкский,21500000.0
6515,3,76.0,5,Алмалинский,30000000.0
6516,2,54.0,5,Алмалинский,17700000.0
6517,2,52.0,2,Ауэзовский,15000000.0
6518,2,59.1,3,Бостандыкский,24400000.0
6519,2,43.0,1,Ауэзовский,15500000.0
6520,3,55.6,5,Бостандыкский,19400000.0
6521,2,52.2,4,Алмалинский,22300000.0
6522,2,50.0,1,Бостандыкский,18400000.0
6523,3,56.0,4,Ауэзовский,16000000.0
6524,2,84.0,7,Медеуский,46000000.0
6525,3,120.0,20,Бостандыкский,81500000.0
6526,3,56.0,4,Бостандыкский,22400000.0
6527,2,50.0,4,Бостандыкский,21500000.0
6528,3,58.0,1,Бостандыкский,17900000.0
6529,1,33.0,1,Бостандыкский,11200000.0
6530,3,60.0,1,Алмалинский,24000000.0
6531,2,73.0,13,Бостандыкский,37000000.0
6532,3,70.0,3,Алмалинский,32000000.0
6533,3,60.0,5,Бостандыкский,17900000.0
6534,3,58.0,3,Бостандыкский,18400000.0
6535,3,60.0,1,Алмалинский,24000000.0
6536,3,62.0,1,Бостандыкский,19400000.0
6537,1,31.0,4,Бостандыкский,12900000.0
6538,1,31.3,4,Бостандыкский,11400000.0
6539,3,58.0,3,Бостандыкский,21500000.0
6540,3,57.0,2,Бостандыкский,21500000.0
6541,3,58.0,5,Бостандыкский,21000000.0
6542,3,52.0,4,Бостандыкский,20400000.0
6543,2,54.0,4,Турксибский,14500000.0
6544,1,33.0,2,Бостандыкский,13900000.0
6545,2,55.0,5,Турксибский,14000000.0
6546,3,68.0,1,Турксибский,21000000.0
6547,1,36.0,5,Бостандыкский,13900000.0
6548,3,58.0,1,Бостандыкский,17900000.0
6549,3,55.6,5,Бостандыкский,19400000.0
6550,3,70.0,3,Алмалинский,32000000.0
6551,3,52.0,4,Бостандыкский,20400000.0
6552,1,32.0,4,Бостандыкский,13400000.0
6553,2,53.0,5,Турксибский,12500000.0
6554,1,30.0,3,Бостандыкский,13400000.0
6555,3,60.0,5,Бостандыкский,17900000.0
6556,2,59.0,2,Турксибский,14500000.0
6557,1,47.61,2,Медеуский,18380459.0
6558,2,66.0,8,Турксибский,17100000.0
6559,3,62.0,1,Бостандыкский,19400000.0
6560,1,52.0,1,Алмалинский,14900000.0
6561,1,30.1,4,Бостандыкский,13500000.0
6562,1,31.0,4,Бостандыкский,13800000.0
6563,1,33.0,5,Бостандыкский,13400000.0
6564,2,66.3,1,Турксибский,17300000.0
6565,3,75.0,2,Турксибский,23000000.0
6566,3,64.0,1,Бостандыкский,18499000.0
6567,3,64.0,1,Бостандыкский,18499000.0
6568,1,40.0,1,Турксибский,12000000.0
6569,1,33.3,3,Бостандыкский,13600000.0
6570,1,44.0,8,Турксибский,13500000.0
6571,3,85.0,8,Турксибский,25000000.0
6572,1,31.0,1,Бостандыкский,12900000.0
6573,3,70.0,3,Алмалинский,32000000.0
6574,2,68.8,13,Ауэзовский,25000000.0
6575,3,59.0,4,Ауэзовский,15800000.0
6576,3,76.0,5,Алмалинский,30000000.0
6577,3,70.0,3,Ауэзовский,31000000.0
6578,4,85.0,3,Алмалинский,35000000.0
6579,1,38.0,3,Алмалинский,15400000.0
6580,3,74.7,1,Бостандыкский,26000000.0
6581,2,55.0,13,Алмалинский,21000000.0
6582,1,35.0,2,Алмалинский,14400000.0
6583,3,67.0,4,Алмалинский,29000000.0
6584,1,35.0,5,Алмалинский,15400000.0
6585,1,41.0,2,Алмалинский,11800000.0
6586,1,40.3,5,Алмалинский,16400000.0
6587,2,44.0,1,Ауэзовский,13800000.0
6588,2,56.0,5,Алмалинский,18700000.0
6589,1,43.0,4,Алмалинский,15400000.0
6590,3,58.0,3,Ауэзовский,18500000.0
6591,1,52.0,1,Алмалинский,14900000.0
6592,1,46.0,5,Алмалинский,21400000.0
6593,2,45.0,3,Ауэзовский,17500000.0
6594,5,270.0,8,Медеуский,111000000.0
6595,3,57.0,3,Бостандыкский,18299000.0
6596,2,69.4,11,Бостандыкский,30000000.0
6597,1,40.0,1,Бостандыкский,16400000.0
6598,2,87.0,10,Бостандыкский,45500000.0
6599,1,45.0,6,Бостандыкский,26500000.0
6600,2,44.0,1,Жетысуский,12000000.0
6601,2,55.0,5,Алмалинский,20500000.0
6602,3,61.0,3,Ауэзовский,15400000.0
6603,2,69.8,4,Бостандыкский,28400000.0
6604,3,55.0,1,Бостандыкский,19800000.0
6605,2,56.0,1,Жетысуский,16000000.0
6606,1,55.0,7,Алмалинский,13500000.0
6607,3,70.0,3,Бостандыкский,26000000.0
6608,2,43.0,3,Бостандыкский,17100000.0
6609,3,65.0,7,Медеуский,32000000.0
6610,2,46.0,4,Ауэзовский,14400000.0
6611,3,64.0,3,Бостандыкский,21400000.0
6612,3,65.0,5,Бостандыкский,24000000.0
6613,1,29.8,1,Жетысуский,11000000.0
6614,2,72.0,13,Алмалинский,25000000.0
6615,2,42.0,3,Алмалинский,17500000.0
6616,3,63.0,3,Бостандыкский,20000000.0
6617,3,58.0,3,Бостандыкский,20000000.0
6618,3,56.0,3,Ауэзовский,17400000.0
6619,3,99.0,7,Бостандыкский,68000000.0
6620,3,64.4,1,Турксибский,14000000.0
6621,4,130.0,21,Бостандыкский,59300000.0
6622,1,27.0,3,Жетысуский,5000000.0
6623,2,80.0,2,Бостандыкский,35000000.0
6624,2,90.0,8,Бостандыкский,37000000.0
6625,3,96.0,8,Алмалинский,58000000.0
6626,2,43.2,2,Бостандыкский,15400000.0
6627,3,60.0,1,Бостандыкский,21999000.0
6628,2,83.0,20,Бостандыкский,32300000.0
6629,3,60.0,1,Бостандыкский,18299000.0
6630,2,76.0,15,Алмалинский,28300000.0
6631,3,56.0,1,Бостандыкский,17800000.0
6632,1,43.4,16,Алмалинский,18400000.0
6633,1,43.0,5,Ауэзовский,12400000.0
6634,3,60.0,2,Бостандыкский,22500000.0
6635,2,69.4,11,Бостандыкский,30000000.0
6636,2,43.0,2,Бостандыкский,16400000.0
6637,3,62.0,5,Бостандыкский,19000000.0
6638,3,59.0,2,Бостандыкский,21000000.0
6639,3,110.0,8,Алмалинский,43500000.0
6640,2,43.0,3,Бостандыкский,16400000.0
6641,3,62.0,1,Бостандыкский,20500000.0
6642,2,70.0,4,Бостандыкский,29000000.0
6643,2,43.0,2,Бостандыкский,15900000.0
6644,3,60.0,5,Бостандыкский,18399000.0
6645,3,62.0,4,Ауэзовский,17500000.0
6646,2,44.0,3,Бостандыкский,16600000.0
6647,3,60.0,2,Бостандыкский,22799000.0
6648,2,43.0,5,Бостандыкский,14400000.0
6649,2,43.0,3,Бостандыкский,17100000.0
6650,3,120.0,3,Алмалинский,37500000.0
6651,2,42.0,2,Бостандыкский,15900000.0
6652,3,128.0,16,Алмалинский,41500000.0
6653,3,56.0,4,Алмалинский,18400000.0
6654,3,63.0,1,Бостандыкский,21999000.0
6655,2,45.0,8,Алмалинский,22300000.0
6656,3,66.0,1,Алмалинский,19700000.0
6657,3,60.0,2,Алмалинский,18999000.0
6658,3,57.0,4,Алмалинский,18800000.0
6659,2,51.0,5,Бостандыкский,20000000.0
6660,2,69.4,11,Бостандыкский,30000000.0
6661,3,61.0,1,Алмалинский,18900000.0
6662,2,56.0,5,Бостандыкский,20500000.0
6663,3,56.0,3,Алмалинский,19000000.0
6664,2,45.0,5,Алмалинский,16000000.0
